book_code,book_title,author_name,category_name,title_link,script_section,book_type,description_link,cover_image,bin_loc,volume_track,volume_title,series_name,series_order,file_updb,file_pdb,file_prc,file_mobi,file_epub,file_vepub,file_mp3,first_published,last_modified
1144,【桑青與桃紅】,聶華苓,世紀百強,?M=book&P=1144,book,text,book/1144.html,covers/1144.jpg,A,[NA],[NA],[NA],[NA],1144.updb,1144.pdb,1144.prc,[NA],1144.epub,V1144.epub,[NA],12/1/2017,12/1/2017
1145,《多情浪子》,司馬紫煙,武俠小說,?M=book&P=1145,book,text,book/1145.html,[NA],D,[NA],[NA],[NA],[NA],1145.updb,1145.pdb,1145.prc,[NA],1145.epub,V1145.epub,[NA],12/1/2017,12/1/2017
1146,《福爾摩斯》,柯南．道爾,懸疑小說,?M=book&P=1146,book,text,book/1146.html,covers/1146.jpg,E,a,《福爾摩斯一．回憶錄》,[NA],[NA],1146.updb,1146.pdb,1146.prc,V1146.mobi,1146.epub,V1146.epub,[NA],12/1/2017,12/1/2017
1146,《福爾摩斯》,柯南．道爾,懸疑小說,?M=book&P=1146,book,text,book/1146.html,covers/1146.jpg,E,b,《福爾摩斯二．冒險史》,[NA],[NA],1146b.updb,1146b.pdb,1146b.prc,V1146b.mobi,1146b.epub,V1146b.epub,[NA],12/1/2017,12/1/2017
1146,《福爾摩斯》,柯南．道爾,懸疑小說,?M=book&P=1146,book,text,book/1146.html,covers/1146.jpg,E,c,《福爾摩斯三．歸來記》,[NA],[NA],1146c.updb,1146c.pdb,1146c.prc,V1146c.mobi,1146c.epub,V1146c.epub,[NA],12/1/2017,12/1/2017
1146,《福爾摩斯》,柯南．道爾,懸疑小說,?M=book&P=1146,book,text,book/1146.html,covers/1146.jpg,E,d,《福爾摩斯四．新探案》,[NA],[NA],1146d.updb,1146d.pdb,1146d.prc,V1146d.mobi,1146d.epub,V1146d.epub,[NA],12/1/2017,12/1/2017
1146,《福爾摩斯》,柯南．道爾,懸疑小說,?M=book&P=1146,book,text,book/1146.html,covers/1146.jpg,E,e,《福爾摩斯五．血字的研究》,[NA],[NA],1146e.updb,1146e.pdb,1146e.prc,V1146e.mobi,1146e.epub,V1146e.epub,[NA],12/1/2017,12/1/2017
1146,《福爾摩斯》,柯南．道爾,懸疑小說,?M=book&P=1146,book,text,book/1146.html,covers/1146.jpg,E,f,《福爾摩斯六．四簽名》,[NA],[NA],1146f.updb,1146f.pdb,1146f.prc,V1146f.mobi,1146f.epub,V1146f.epub,[NA],12/1/2017,12/1/2017
1146,《福爾摩斯》,柯南．道爾,懸疑小說,?M=book&P=1146,book,text,book/1146.html,covers/1146.jpg,E,g,《福爾摩斯七．巴斯克韋爾的獵犬》,[NA],[NA],1146g.updb,1146g.pdb,1146g.prc,V1146g.mobi,1146g.epub,V1146g.epub,[NA],12/1/2017,12/1/2017
1146,《福爾摩斯》,柯南．道爾,懸疑小說,?M=book&P=1146,book,text,book/1146.html,covers/1146.jpg,E,h,《福爾摩斯八．恐怖谷》,[NA],[NA],1146h.updb,1146h.pdb,1146h.prc,V1146h.mobi,1146h.epub,V1146h.epub,[NA],12/1/2017,12/1/2017
1146,《福爾摩斯》,柯南．道爾,懸疑小說,?M=book&P=1146,book,text,book/1146.html,covers/1146.jpg,E,i,《福爾摩斯九．最後的致意》,[NA],[NA],1146i.updb,1146i.pdb,1146i.prc,V1146i.mobi,1146i.epub,V1146i.epub,[NA],12/1/2017,12/1/2017
1147,《放下的幸福》,聖嚴法師,隨身智囊,?M=book&P=1147,book,text,book/1147.html,[NA],B,[NA],[NA],[NA],[NA],1147.updb,1147.pdb,1147.prc,V1147.mobi,1147.epub,V1147.epub,[NA],12/1/2017,12/1/2017
1148,[NA],[NA],[NA],[NA],[NA],[NA],[NA],[NA],H,[NA],[NA],[NA],[NA],1148.updb,1148.pdb,1148.prc,[NA],1148.epub,[NA],[NA],12/1/2017,12/1/2017
1149,【告白】,湊佳苗,懸疑小說,?M=book&P=1149,book,text,book/1149.html,[NA],E,[NA],[NA],[NA],[NA],1149.updb,1149.pdb,1149.prc,V1149.mobi,1149.epub,V1149.epub,[NA],12/1/2017,12/1/2017
115,《大廈》,倪匡,奇幻小說,?M=book&P=115,book,text,book/115.html,[NA],E,[NA],[NA],衛斯理系列,28,115.updb,115.pdb,115.prc,V115.mobi,115.epub,V115.epub,[NA],12/1/2017,12/1/2017
1150,【江湖夜雨十年燈】,諸葛青雲,武俠小說,?M=book&P=1150,book,text,book/1150.html,covers/1150.jpg,D,[NA],[NA],[NA],[NA],1150.updb,1150.pdb,1150.prc,[NA],1150.epub,V1150.epub,[NA],12/1/2017,12/1/2017
1151,【情劍山河】,司馬紫煙,武俠小說,?M=book&P=1151,book,text,book/1151.html,[NA],D,[NA],[NA],[NA],[NA],1151.updb,1151.pdb,1151.prc,[NA],1151.epub,V1151.epub,[NA],12/1/2017,12/1/2017
1152,【金玉盟】,司馬紫煙,武俠小說,?M=book&P=1152,book,text,book/1152.html,[NA],D,[NA],[NA],[NA],[NA],1152.updb,1152.pdb,1152.prc,[NA],1152.epub,V1152.epub,[NA],12/1/2017,12/1/2017
1153,【超．殺人事件：推理作家的苦惱】,東野圭吾,懸疑小說,?M=book&P=1153,book,text,book/1153.html,covers/1153.jpg,E,[NA],[NA],笑小說系列,7,1153.updb,1153.pdb,1153.prc,V1153.mobi,1153.epub,V1153.epub,[NA],12/1/2017,12/1/2017
1154,【迴廊亭殺人事件】,東野圭吾,懸疑小說,?M=book&P=1154,book,text,book/1154.html,covers/1154.jpg,E,[NA],[NA],[NA],[NA],1154.updb,1154.pdb,1154.prc,[NA],1154.epub,V1154.epub,[NA],12/1/2017,12/1/2017
1155,【十三殺手】,黃鷹,武俠小說,?M=book&P=1155,book,text,book/1155.html,[NA],D,[NA],[NA],沈勝衣傳奇系列,7,1155.updb,1155.pdb,1155.prc,[NA],1155.epub,[NA],[NA],12/1/2017,12/1/2017
1156,《日本沉沒》,小松左京,小說園地,?M=book&P=1156,book,text,book/1156.html,[NA],H,[NA],[NA],[NA],[NA],1156.updb,1156.pdb,1156.prc,V1156.mobi,1156.epub,V1156.epub,[NA],12/1/2017,12/1/2017
1157,【冷血悍將】,湯姆．克蘭西,小說園地,?M=book&P=1157,book,text,book/1157.html,[NA],H,[NA],[NA],[NA],[NA],1157.updb,1157.pdb,1157.prc,[NA],1157.epub,[NA],[NA],12/1/2017,12/1/2017
1158,《星戰英雄》,莫仁,奇幻小說,?M=book&P=1158,book,text,book/1158.html,[NA],G,[NA],[NA],[NA],[NA],1158.updb,1158.pdb,1158.prc,[NA],1158.epub,V1158.epub,[NA],12/1/2017,12/1/2017
1159,【倚刀春夢】,司馬翎,武俠小說,?M=book&P=1159,book,text,book/1159.html,covers/1159.jpg,D,[NA],[NA],[NA],[NA],1159.updb,1159.pdb,1159.prc,[NA],1159.epub,V1159.epub,[NA],12/1/2017,12/1/2017
116,《古聲》,倪匡,奇幻小說,?M=book&P=116,book,text,book/116.html,[NA],E,[NA],[NA],衛斯理系列,29,116.updb,116.pdb,116.prc,V116.mobi,116.epub,V116.epub,[NA],12/1/2017,12/1/2017
1160,【紅粉刀王】,司馬紫煙,武俠小說,?M=book&P=1160,book,text,book/1160.html,covers/1160.jpg,D,[NA],[NA],[NA],[NA],1160.updb,1160.pdb,1160.prc,V1160.mobi,1160.epub,V1160.epub,[NA],12/1/2017,12/1/2017
1161,【鳳鳳劫】,黃鷹,武俠小說,?M=book&P=1161,book,text,book/1161.html,[NA],D,[NA],[NA],沈勝衣傳奇系列,8,1161.updb,1161.pdb,1161.prc,[NA],1161.epub,V1161.epub,[NA],12/1/2017,12/1/2017
1162,【認識佛教】,淨空法師,隨身智囊,?M=book&P=1162,book,text,book/1162.html,[NA],B,[NA],[NA],[NA],[NA],1162.updb,1162.pdb,1162.prc,[NA],1162.epub,V1162.epub,[NA],12/1/2017,12/1/2017
1163,《地藏經講記》,淨空法師,隨身智囊,?M=book&P=1163,book,text,book/1163.html,[NA],B,[NA],[NA],[NA],[NA],1163.updb,1163.pdb,1163.prc,[NA],1163.epub,[NA],[NA],12/1/2017,12/1/2017
1164,《垂暮戰爭》,約翰‧史卡奇,奇幻小說,?M=book&P=1164,book,text,book/1164.html,[NA],G,[NA],[NA],[NA],[NA],1164.updb,1164.pdb,1164.prc,[NA],1164.epub,[NA],[NA],12/1/2017,12/1/2017
1165,《夜翼》,羅伯特‧西爾弗伯格,奇幻小說,?M=book&P=1165,book,text,book/1165.html,[NA],G,[NA],[NA],[NA],[NA],1165.updb,1165.pdb,1165.prc,[NA],1165.epub,[NA],[NA],12/1/2017,12/1/2017
1166,《醜人多作怪》,古靈,言情小說,?M=book&P=1166,book,text,book/1166.html,[NA],F,[NA],[NA],[NA],[NA],1166.updb,1166.pdb,1166.prc,[NA],1166.epub,[NA],[NA],12/1/2017,12/1/2017
1167,【絕代豪門男人】,齊衛亞,言情小說,?M=book&P=1167,book,text,book/1167.html,[NA],F,[NA],[NA],[NA],[NA],1167.updb,1167.pdb,1167.prc,[NA],1167.epub,[NA],[NA],12/1/2017,12/1/2017
1168,《赤地之戀》,張愛玲,小說園地,?M=book&P=1168,book,text,book/1168.html,covers/1168.jpg,H,[NA],[NA],[NA],[NA],1168.updb,1168.pdb,1168.prc,V1168.mobi,1168.epub,V1168.epub,[NA],12/1/2017,4/11/2023
1169,【相思夫人】,黃鷹,武俠小說,?M=book&P=1169,book,text,book/1169.html,covers/1169.jpg,D,[NA],[NA],沈勝衣傳奇系列,5,1169.updb,1169.pdb,1169.prc,[NA],1169.epub,V1169.epub,[NA],12/1/2017,12/1/2017
117,《換頭記》,倪匡,奇幻小說,?M=book&P=117,book,text,book/117.html,covers/117.jpg,E,[NA],[NA],衛斯理系列,30,117.updb,117.pdb,117.prc,[NA],117.epub,V117.epub,[NA],12/1/2017,12/1/2017
1170,【無腸公子】,黃鷹,武俠小說,?M=book&P=1170,book,text,book/1170.html,covers/1170.jpg,D,[NA],[NA],沈勝衣傳奇系列,9,1170.updb,1170.pdb,1170.prc,V1170.mobi,1170.epub,V1170.epub,[NA],12/1/2017,12/1/2017
1171,【死亡鳥】,黃鷹,武俠小說,?M=book&P=1171,book,text,book/1171.html,[NA],D,[NA],[NA],沈勝衣傳奇系列,10,1171.updb,1171.pdb,1171.prc,[NA],1171.epub,V1171.epub,[NA],12/1/2017,12/1/2017
1171,[NA],[NA],[NA],[NA],book,text,[NA],[NA],E,[NA],[NA],[NA],[NA],1171.updb,1171.pdb,1171.prc,[NA],1171.epub,[NA],[NA],12/1/2017,12/1/2017
1173,【三世守護】,惜之,言情小說,?M=book&P=1173,book,text,book/1173.html,[NA],F,[NA],[NA],[NA],[NA],1173.updb,1173.pdb,1173.prc,[NA],1173.epub,[NA],[NA],12/1/2017,12/1/2017
1174,【鬼簫】,黃鷹,武俠小說,?M=book&P=1174,book,text,book/1174.html,[NA],D,[NA],[NA],沈勝衣傳奇系列,11,1174.updb,1174.pdb,1174.prc,[NA],1174.epub,V1174.epub,[NA],12/1/2017,12/1/2017
1175,【銀狼】,黃鷹,武俠小說,?M=book&P=1175,book,text,book/1175.html,[NA],D,[NA],[NA],沈勝衣傳奇系列,12,1175.updb,1175.pdb,1175.prc,V1175.mobi,1175.epub,V1175.epub,[NA],12/1/2017,12/1/2017
1179,【碧血幽靈】,黃鷹,武俠小說,?M=book&P=1179,book,text,book/1179.html,[NA],D,[NA],[NA],沈勝衣傳奇系列,13,1179.updb,1179.pdb,1179.prc,[NA],1179.epub,V1179.epub,[NA],12/1/2017,12/1/2017
118,《仙境》,倪匡,奇幻小說,?M=book&P=118,book,text,book/118.html,[NA],E,[NA],[NA],衛斯理系列,20,118.updb,118.pdb,118.prc,[NA],118.epub,V118.epub,[NA],12/1/2017,12/1/2017
1180,《活在當下》,李焯芬,隨身智囊,?M=book&P=1180,book,text,book/1180.html,[NA],B,[NA],[NA],[NA],[NA],1180.updb,1180.pdb,1180.prc,V1180.mobi,1180.epub,V1180.epub,[NA],12/1/2017,12/1/2017
1181,【丹鳳針】,司馬翎,武俠小說,?M=book&P=1181,book,text,book/1181.html,covers/1181.jpg,D,[NA],[NA],[NA],[NA],1181.updb,1181.pdb,1181.prc,V1181.mobi,1181.epub,V1181.epub,[NA],12/1/2017,12/1/2017
1183,【恩怨江湖】,高陽,歷史煙雲,?M=book&P=1183,book,text,book/1183.html,covers/1183.jpg,C,[NA],[NA],[NA],[NA],1183.updb,1183.pdb,1183.prc,[NA],1183.epub,V1183.epub,[NA],12/1/2017,12/1/2017
1184,【七夜勾魂】,黃鷹,武俠小說,?M=book&P=1184,book,text,book/1184.html,[NA],D,[NA],[NA],沈勝衣傳奇系列,14,1184.updb,1184.pdb,1184.prc,[NA],1184.epub,V1184.epub,[NA],12/1/2017,12/1/2017
1185,【雪魄梅魂】,獨孤紅,武俠小說,?M=book&P=1185,book,text,book/1185.html,covers/1185.jpg,D,[NA],[NA],[NA],[NA],1185.updb,1185.pdb,1185.prc,V1185.mobi,1185.epub,V1185.epub,[NA],12/1/2017,12/1/2017
1186,【劍海鷹揚】,司馬翎,武俠小說,?M=book&P=1186,book,text,book/1186.html,covers/1186.jpg,D,[NA],[NA],[NA],[NA],1186.updb,1186.pdb,1186.prc,V1186.mobi,1186.epub,V1186.epub,[NA],12/1/2017,12/1/2017
1187,【大宅門】,郭寶昌,小說園地,?M=book&P=1187,book,text,book/1187.html,[NA],H,[NA],[NA],[NA],[NA],1187.updb,1187.pdb,1187.prc,[NA],1187.epub,[NA],[NA],12/1/2017,12/1/2017
1187,【大宅門】,郭寶昌,小說園地,?M=book&P=1187,book,text,book/1187.html,[NA],I,[NA],[NA],[NA],[NA],[NA],[NA],1187.prc,[NA],1187.epub,[NA],[NA],12/1/2017,12/1/2017
1188,【芳草無情】,梁鳳儀,言情小說,?M=book&P=1188,book,text,book/1188.html,[NA],F,[NA],[NA],[NA],[NA],1188.updb,1188.pdb,1188.prc,[NA],1188.epub,[NA],[NA],12/1/2017,12/1/2017
1189,【追獵八百里】,黃鷹,武俠小說,?M=book&P=1189,book,text,book/1189.html,[NA],D,[NA],[NA],沈勝衣傳奇系列,16,1189.updb,1189.pdb,1189.prc,[NA],1189.epub,[NA],[NA],12/1/2017,12/1/2017
119,【動物農莊】,喬治．歐威爾,小說園地,?M=book&P=119,book,text,book/119.html,covers/119.jpg,H,[NA],[NA],[NA],[NA],119.updb,[NA],119.prc,V119.mobi,119.epub,V119.epub,[NA],12/1/2017,12/1/2017
119,【動物農莊】,喬治．歐威爾,小說園地,?M=book&P=119,book,text,book/119.html,covers/119.jpg,G,[NA],[NA],[NA],[NA],[NA],119.pdb,[NA],[NA],[NA],[NA],[NA],12/1/2017,12/1/2017
1190,【克里姆林宮的樞機主教】,湯姆．克蘭西,小說園地,?M=book&P=1190,book,text,book/1190.html,[NA],H,[NA],[NA],[NA],[NA],1190.updb,1190.pdb,1190.prc,[NA],1190.epub,[NA],[NA],12/1/2017,12/1/2017
1191,【羅剎女】,黃鷹,武俠小說,?M=book&P=1191,book,text,book/1191.html,covers/1191.jpg,D,[NA],[NA],驚魂六記,3,1191.updb,1191.pdb,1191.prc,V1191.mobi,1191.epub,V1191.epub,[NA],12/1/2017,12/1/2017
1192,【殘劍孤星】,高庸,武俠小說,?M=book&P=1192,book,text,book/1192.html,covers/1192.jpg,D,[NA],[NA],[NA],[NA],1192.updb,1192.pdb,1192.prc,[NA],1192.epub,V1192.epub,[NA],12/1/2017,12/1/2017
1193,【海狼出擊】,麥可．迪莫哥理奧,小說園地,?M=book&P=1193,book,text,book/1193.html,[NA],H,[NA],[NA],[NA],[NA],1193.updb,1193.pdb,1193.prc,[NA],1193.epub,V1193.epub,[NA],12/1/2017,12/1/2017
1194,【醬缸震盪：再論醜陋的中國人】,柏楊,歷史煙雲,?M=book&P=1194,book,text,book/1194.html,[NA],C,[NA],[NA],[NA],[NA],1194.updb,1194.pdb,1194.prc,[NA],1194.epub,V1194.epub,[NA],12/1/2017,12/1/2017
1195,【風雷引】,黃鷹,武俠小說,?M=book&P=1195,book,text,book/1195.html,covers/1195.jpg,D,[NA],[NA],沈勝衣傳奇系列,17,1195.updb,1195.pdb,1195.prc,V1195.mobi,1195.epub,V1195.epub,[NA],12/1/2017,12/1/2017
1196,【十二魔令】,臥龍生,武俠小說,?M=book&P=1196,book,text,book/1196.html,covers/1196.jpg,D,[NA],[NA],[NA],[NA],1196.updb,1196.pdb,1196.prc,V1196.mobi,1196.epub,V1196.epub,[NA],12/1/2017,12/1/2017
1197,《再也不乖》,席娟,言情小說,?M=book&P=1197,book,text,book/1197.html,[NA],F,[NA],[NA],[NA],[NA],1197.updb,1197.pdb,1197.prc,[NA],1197.epub,[NA],[NA],12/1/2017,12/1/2017
1198,【血羽檄】,司馬翎,武俠小說,?M=book&P=1198,book,text,book/1198.html,covers/1198.jpg,D,[NA],[NA],[NA],[NA],1198.updb,1198.pdb,1198.prc,V1198.mobi,1198.epub,V1198.epub,[NA],12/1/2017,12/1/2017
1199,【風雲十七劍】,黃鷹,武俠小說,?M=book&P=1199,book,text,book/1199.html,covers/1199.jpg,D,[NA],[NA],[NA],[NA],1199.updb,1199.pdb,1199.prc,[NA],1199.epub,V1199.epub,[NA],12/1/2017,12/1/2017
11A0,【黑蜥蜴】,黃鷹,武俠小說,?M=book&P=11A0,book,text,book/11A0.html,[NA],D,[NA],[NA],驚魂六記,2,11A0.updb,11A0.pdb,11A0.prc,V11A0.mobi,11A0.epub,V11A0.epub,[NA],12/1/2017,12/1/2017
11A1,【滿州國妖艷：川島芳子】,李碧華,小說園地,?M=book&P=11A1,book,text,book/11A1.html,covers/11A1.jpg,H,[NA],[NA],[NA],[NA],11A1.updb,11A1.pdb,11A1.prc,V11A1.mobi,11A1.epub,V11A1.epub,[NA],12/1/2017,12/1/2017
11A2,【白崇禧先生訪問紀錄】,白崇禧,歷史煙雲,?M=book&P=11A2,book,text,book/11A2.html,[NA],C,a,《白崇禧先生訪問紀錄．上》,[NA],[NA],11A2a.updb,11A2a.pdb,11A2a.prc,V11A2a.mobi,11A2a.epub,V11A2a.epub,[NA],12/1/2017,12/1/2017
11A2,【白崇禧先生訪問紀錄】,白崇禧,歷史煙雲,?M=book&P=11A2,book,text,book/11A2.html,[NA],C,b,《白崇禧先生訪問紀錄．下》,[NA],[NA],11A2b.updb,11A2b.pdb,11A2b.prc,[NA],11A2b.epub,V11A2b.epub,[NA],12/1/2017,12/1/2017
11A3,【飛虹無敵】,黃鷹,武俠小說,?M=book&P=11A3,book,text,book/11A3.html,[NA],D,[NA],[NA],大帝王傳奇系列,1,11A3.updb,11A3.pdb,11A3.prc,[NA],11A3.epub,V11A3.epub,[NA],12/1/2017,12/1/2017
11A4,【一個都不留】,阿嘉莎．克莉絲蒂,懸疑小說,?M=book&P=11A4,book,text,book/11A4.html,covers/11A4.jpg,E,[NA],[NA],[NA],[NA],11A4.updb,11A4.pdb,11A4.prc,V11A4.mobi,11A4.epub,V11A4.epub,[NA],12/1/2017,12/1/2017
11A5,[NA],[NA],[NA],[NA],[NA],[NA],[NA],[NA],E,[NA],[NA],[NA],[NA],11A5.updb,11A5.pdb,11A5.prc,V11A5.mobi,11A5.epub,V11A5.epub,[NA],12/1/2017,12/1/2017
11A6,【龍槍編年史三部曲】,瑪格麗特．魏絲、崔西．西克曼,奇幻小說,?M=book&P=11A6,book,text,book/11A6.html,[NA],G,a,《龍槍編年史一》,[NA],[NA],11A6a.updb,11A6a.pdb,11A6a.prc,V11A6a.mobi,11A6a.epub,V11A6a.epub,[NA],12/1/2017,12/1/2017
11A6,【龍槍編年史三部曲】,瑪格麗特．魏絲、崔西．西克曼,奇幻小說,?M=book&P=11A6,book,text,book/11A6.html,[NA],G,b,《龍槍編年史二》,[NA],[NA],11A6b.updb,11A6b.pdb,11A6b.prc,V11A6b.mobi,11A6b.epub,V11A6b.epub,[NA],12/1/2017,12/1/2017
11A6,【龍槍編年史三部曲】,瑪格麗特．魏絲、崔西．西克曼,奇幻小說,?M=book&P=11A6,book,text,book/11A6.html,[NA],G,c,《龍槍編年史三》,[NA],[NA],11A6c.updb,11A6c.pdb,11A6c.prc,V11A6c.mobi,11A6c.epub,V11A6c.epub,[NA],12/1/2017,12/1/2017
11A7,【一，二，縫好鞋釦】,阿嘉莎．克莉絲蒂,懸疑小說,?M=book&P=11A7,book,text,book/11A7.html,covers/11A7.jpg,E,[NA],[NA],[NA],[NA],11A7.updb,11A7.pdb,11A7.prc,V11A7.mobi,11A7.epub,V11A7.epub,[NA],12/1/2017,12/1/2017
11A8,[NA],[NA],[NA],[NA],[NA],[NA],[NA],[NA],G,[NA],[NA],[NA],[NA],11A8.updb,11A8.pdb,11A8.prc,[NA],11A8.epub,[NA],[NA],12/1/2017,12/1/2017
11A9,《冰與火之歌》,喬治‧馬汀,奇幻小說,?M=book&P=11A9,book,text,book/11A9.html,[NA],G,a,《冰與火之歌一：權力的遊戲》,[NA],[NA],11A9a.updb,11A9a.pdb,11A9a.prc,V11A9a.mobi,11A9a.epub,V11A9a.epub,[NA],12/1/2017,12/9/2022
11A9,《冰與火之歌》,喬治‧馬汀,奇幻小說,?M=book&P=11A9,book,text,book/11A9.html,[NA],G,b,《冰與火之歌二：列王的紛爭》,[NA],[NA],11A9b.updb,11A9b.pdb,11A9b.prc,V11A9b.mobi,11A9b.epub,V11A9b.epub,[NA],12/1/2017,12/9/2022
11A9,《冰與火之歌》,喬治‧馬汀,奇幻小說,?M=book&P=11A9,book,text,book/11A9.html,[NA],G,c,《冰與火之歌三：冰雨的風暴》,[NA],[NA],11A9c.updb,11A9c.pdb,11A9c.prc,V11A9c.mobi,11A9c.epub,V11A9c.epub,[NA],12/1/2017,12/9/2022
11A9,《冰與火之歌》,喬治‧馬汀,奇幻小說,?M=book&P=11A9,book,text,book/11A9.html,[NA],G,d,《冰與火之歌四：群鴉的盛宴》,[NA],[NA],11A9d.updb,11A9d.pdb,11A9d.prc,V11A9d.mobi,11A9d.epub,V11A9d.epub,[NA],12/1/2017,12/9/2022
11B0,【御用殺手】,黃鷹,武俠小說,?M=book&P=11B0,book,text,book/11B0.html,[NA],D,[NA],[NA],大帝王傳奇系列,2,11B0.updb,11B0.pdb,11B0.prc,[NA],11B0.epub,V11B0.epub,[NA],12/1/2017,12/1/2017
11B1,【妖魂】,黃鷹,武俠小說,?M=book&P=11B1,book,text,book/11B1.html,covers/11B1.jpg,D,[NA],[NA],[NA],[NA],11B1.updb,11B1.pdb,11B1.prc,[NA],11B1.epub,V11B1.epub,[NA],12/1/2017,12/1/2017
11B2,【飛龍引】,黃鷹,武俠小說,?M=book&P=11B2,book,text,book/11B2.html,[NA],D,[NA],[NA],大帝王傳奇系列,4,11B2.updb,11B2.pdb,11B2.prc,[NA],11B2.epub,[NA],[NA],12/1/2017,12/1/2017
11B3,【品格的力量】,山繆爾．斯邁爾斯,隨身智囊,?M=book&P=11B3,book,text,book/11B3.html,covers/11B3.jpg,B,[NA],[NA],[NA],[NA],11B3.updb,11B3.pdb,11B3.prc,V11B3.mobi,11B3.epub,V11B3.epub,[NA],12/1/2017,12/1/2017
11B4,【塔裡的女人】,無名氏,小說園地,?M=book&P=11B4,book,text,book/11B4.html,covers/11B4.jpg,H,[NA],[NA],[NA],[NA],11B4.updb,11B4.pdb,11B4.prc,V11B4.mobi,11B4.epub,V11B4.epub,[NA],12/1/2017,12/1/2017
11B5,【飲馬黃河】,司馬翎,武俠小說,?M=book&P=11B5,book,text,book/11B5.html,covers/11B5.jpg,D,[NA],[NA],[NA],[NA],11B5.updb,11B5.pdb,11B5.prc,[NA],11B5.epub,V11B5.epub,[NA],12/1/2017,12/1/2017
11B6,【笑問生死緣】,古靈,言情小說,?M=book&P=11B6,book,text,book/11B6.html,[NA],F,[NA],[NA],七閻羅 & 七修羅系列,2,11B6.updb,11B6.pdb,11B6.prc,[NA],11B6.epub,V11B6.epub,[NA],12/1/2017,12/1/2017
11B7,《妹妹》,席絹,言情小說,?M=book&P=11B7,book,text,book/11B7.html,[NA],F,[NA],[NA],[NA],[NA],11B7.updb,11B7.pdb,11B7.prc,V11B7.mobi,11B7.epub,V11B7.epub,[NA],12/1/2017,12/1/2017
11B8,【最毒男人心】,古靈,言情小說,?M=book&P=11B8,book,text,book/11B8.html,[NA],F,[NA],[NA],七閻羅 & 七修羅系列,3,11B8.updb,11B8.pdb,11B8.prc,[NA],11B8.epub,V11B8.epub,[NA],12/1/2017,12/1/2017
11B9,【獵殺紅色十月】,湯姆．克蘭西,小說園地,?M=book&P=11B9,book,text,book/11B9.html,[NA],H,[NA],[NA],[NA],[NA],11B9.updb,11B9.pdb,11B9.prc,[NA],11B9.epub,[NA],[NA],12/1/2017,12/1/2017
11C0,【溫柔怒相公】,古靈,言情小說,?M=book&P=11C0,book,text,book/11C0.html,[NA],F,[NA],[NA],七閻羅 & 七修羅系列,6,11C0.updb,11C0.pdb,11C0.prc,[NA],11C0.epub,V11C0.epub,[NA],12/1/2017,12/1/2017
11C1,【修瑪傳奇】,理查．奈克,奇幻小說,?M=book&P=11C1,book,text,book/11C1.html,[NA],G,[NA],[NA],[NA],[NA],11C1.updb,11C1.pdb,11C1.prc,[NA],11C1.epub,V11C1.epub,[NA],12/1/2017,12/1/2017
11C3,【五隻小豬之歌】,阿嘉莎．克莉絲蒂,懸疑小說,?M=book&P=11C3,book,text,book/11C3.html,covers/11C3.jpg,E,[NA],[NA],[NA],[NA],11C3.updb,11C3.pdb,11C3.prc,V11C3.mobi,11C3.epub,V11C3.epub,[NA],12/1/2017,12/1/2017
11C4,【哪個聖誕布丁？】,阿嘉莎．克莉絲蒂,懸疑小說,?M=book&P=11C4,book,text,book/11C4.html,covers/11C4.jpg,E,[NA],[NA],[NA],[NA],11C4.updb,11C4.pdb,11C4.prc,V11C4.mobi,11C4.epub,V11C4.epub,[NA],12/1/2017,12/1/2017
11C5,【13個難題】,阿嘉莎．克莉絲蒂,懸疑小說,?M=book&P=11C5,book,text,book/11C5.html,covers/11C5.jpg,E,[NA],[NA],[NA],[NA],11C5.updb,11C5.pdb,11C5.prc,V11C5.mobi,11C5.epub,V11C5.epub,[NA],12/1/2017,12/1/2017
11C6,【謀殺啟事】,阿嘉莎．克莉絲蒂,懸疑小說,?M=book&P=11C6,book,text,book/11C6.html,covers/11C6.jpg,E,[NA],[NA],[NA],[NA],11C6.updb,11C6.pdb,11C6.prc,V11C6.mobi,11C6.epub,V11C6.epub,[NA],12/1/2017,12/1/2017
11C7,【龍槍傳奇三部曲】,瑪格麗特．魏絲、崔西．西克曼,奇幻小說,?M=book&P=11C7,book,text,book/11C7.html,[NA],G,a,《龍槍傳奇一》,[NA],[NA],11C7a.updb,11C7a.pdb,11C7a.prc,V11C7a.mobi,11C7a.epub,V11C7a.epub,[NA],12/1/2017,12/1/2017
11C7,【龍槍傳奇三部曲】,瑪格麗特．魏絲、崔西．西克曼,奇幻小說,?M=book&P=11C7,book,text,book/11C7.html,[NA],G,b,《龍槍傳奇二》,[NA],[NA],11C7b.updb,11C7b.pdb,11C7b.prc,V11C7b.mobi,11C7b.epub,V11C7b.epub,[NA],12/1/2017,12/1/2017
11C7,【龍槍傳奇三部曲】,瑪格麗特．魏絲、崔西．西克曼,奇幻小說,?M=book&P=11C7,book,text,book/11C7.html,[NA],G,c,《龍槍傳奇三》,[NA],[NA],11C7c.updb,11C7c.pdb,11C7c.prc,V11C7c.mobi,11C7c.epub,V11C7c.epub,[NA],12/1/2017,12/1/2017
